InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Date,Year,Month,Day,DayOfWeek,Hour,IsWeekend,TotalSales,InvoiceNo_encoded,StockCode_encoded,Description_encoded,CustomerID_encoded,Country_encoded,Date_encoded
544040,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,2011-02-15 11:40:00,2.95,14701.0,United Kingdom,2011-02-15,2011,2,15,1,11,0,5.9,609,1074,2,697,27,56
543988,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-02-15 09:50:00,2.95,14849.0,United Kingdom,2011-02-15,2011,2,15,1,9,0,17.700000000000003,602,939,1181,744,27,56
544186,21206,STRAWBERRY HONEYCOMB  GARLAND ,1,2011-02-16 15:55:00,3.29,Unknown,United Kingdom,2011-02-16,2011,2,16,2,15,0,3.29,629,198,1620,1705,27,57
544106,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-02-16 10:47:00,2.95,14530.0,United Kingdom,2011-02-16,2011,2,16,2,10,0,35.400000000000006,618,772,1004,649,27,57
544106,22767,TRIPLE PHOTO FRAME CORNICE ,1,2011-02-16 10:47:00,9.95,14530.0,United Kingdom,2011-02-16,2011,2,16,2,10,0,9.95,618,993,1693,649,27,57
544100,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-16 10:25:00,2.95,15002.0,United Kingdom,2011-02-16,2011,2,16,2,10,0,17.700000000000003,617,1757,1774,780,27,57
544158,21175,GIN + TONIC DIET METAL SIGN,6,2011-02-16 12:47:00,2.55,14944.0,United Kingdom,2011-02-16,2011,2,16,2,12,0,15.299999999999999,622,187,648,766,27,57
544157,22538,MINI JIGSAW GO TO THE FAIR,24,2011-02-16 12:46:00,0.42,12372.0,Denmark,2011-02-16,2011,2,16,2,12,0,10.08,621,824,965,9,5,57
544177,84459B,YELLOW METAL CHICKEN HEART ,3,2011-02-16 14:27:00,1.49,13001.0,United Kingdom,2011-02-16,2011,2,16,2,14,0,4.47,628,1620,1845,199,27,57
544094,21239,PINK  POLKADOT CUP,8,2011-02-16 09:11:00,0.85,15810.0,United Kingdom,2011-02-16,2011,2,16,2,9,0,6.8,615,212,1146,1011,27,57
544169,21871,SAVE THE PLANET MUG,12,2011-02-16 13:44:00,1.25,13078.0,United Kingdom,2011-02-16,2011,2,16,2,13,0,15.0,627,441,1387,218,27,57
544161,22768,FAMILY PHOTO FRAME CORNICE,4,2011-02-16 12:59:00,9.95,16875.0,United Kingdom,2011-02-16,2011,2,16,2,12,0,39.8,625,994,552,1321,27,57
544160,21383,PACK OF 12 STICKY BUNNIES,48,2011-02-16 12:49:00,0.65,16494.0,United Kingdom,2011-02-16,2011,2,16,2,12,0,31.200000000000003,624,255,1049,1210,27,57
544169,35004B,SET OF 3 BLACK FLYING DUCKS,12,2011-02-16 13:44:00,4.65,13078.0,United Kingdom,2011-02-16,2011,2,16,2,13,0,55.800000000000004,627,1461,1443,218,27,57
544167,22192,BLUE DINER WALL CLOCK,2,2011-02-16 13:14:00,8.5,14755.0,United Kingdom,2011-02-16,2011,2,16,2,13,0,17.0,626,608,188,719,27,57
544159,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-02-16 12:48:00,9.95,14944.0,United Kingdom,2011-02-16,2011,2,16,2,12,0,9.95,623,791,1792,766,27,57
544112,21243,PINK  POLKADOT PLATE ,12,2011-02-16 11:37:00,1.69,15039.0,United Kingdom,2011-02-16,2011,2,16,2,11,0,20.28,619,215,1147,793,27,57
544095,22191,IVORY DINER WALL CLOCK,2,2011-02-16 09:25:00,8.5,16509.0,United Kingdom,2011-02-16,2011,2,16,2,9,0,17.0,616,607,797,1213,27,57
544153,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-02-16 12:11:00,1.65,15356.0,United Kingdom,2011-02-16,2011,2,16,2,12,0,3.3,620,915,913,882,27,57
544214,22660,DOORMAT I LOVE LONDON,1,2011-02-17 11:19:00,12.46,Unknown,United Kingdom,2011-02-17,2011,2,17,3,11,0,12.46,635,913,466,1705,27,58
544323,22288,HANGING METAL RABBIT DECORATION,1,2011-02-17 15:51:00,2.46,Unknown,United Kingdom,2011-02-17,2011,2,17,3,15,0,2.46,641,661,741,1705,27,58
544201,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-02-17 10:11:00,5.79,Unknown,United Kingdom,2011-02-17,2011,2,17,3,10,0,17.37,630,772,1004,1705,27,58
544201,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-02-17 10:11:00,16.63,Unknown,United Kingdom,2011-02-17,2011,2,17,3,10,0,16.63,630,592,26,1705,27,58
544206,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-02-17 10:33:00,21.95,Unknown,United Kingdom,2011-02-17,2011,2,17,3,10,0,33.29,633,1106,1803,1705,27,58
544278,22630,DOLLY GIRL LUNCH BOX,12,2011-02-17 12:01:00,1.95,15382.0,United Kingdom,2011-02-17,2011,2,17,3,12,0,23.4,636,894,457,889,27,58
544323,20979,36 PENCILS TUBE RED RETROSPOT,2,2011-02-17 15:51:00,2.46,Unknown,United Kingdom,2011-02-17,2011,2,17,3,15,0,4.92,641,113,37,1705,27,58
544204,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-02-17 10:30:00,4.96,Unknown,United Kingdom,2011-02-17,2011,2,17,3,10,0,4.96,631,318,1621,1705,27,58
544332,22265,EASTER DECORATION NATURAL CHICK,24,2011-02-17 17:34:00,0.65,17419.0,United Kingdom,2011-02-17,2011,2,17,3,17,0,15.600000000000001,642,648,498,1471,27,58
544293,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-02-17 12:42:00,1.49,17954.0,United Kingdom,2011-02-17,2011,2,17,3,12,0,1.49,638,838,384,1624,27,58
544294,21519,GIN & TONIC DIET GREETING CARD ,12,2011-02-17 12:42:00,0.42,15601.0,United Kingdom,2011-02-17,2011,2,17,3,12,0,5.04,639,303,647,953,27,58
544293,22383,LUNCH BAG SUKI  DESIGN ,2,2011-02-17 12:42:00,1.65,17954.0,United Kingdom,2011-02-17,2011,2,17,3,12,0,3.3,638,724,918,1624,27,58
544205,48138,DOORMAT UNION FLAG,1,2011-02-17 10:31:00,14.13,Unknown,United Kingdom,2011-02-17,2011,2,17,3,10,0,14.13,632,1533,476,1705,27,58
544209,84836,ZINC METAL HEART DECORATION,12,2011-02-17 10:51:00,1.25,16235.0,United Kingdom,2011-02-17,2011,2,17,3,10,0,15.0,634,1672,1856,1141,27,58
544206,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,6,2011-02-17 10:33:00,2.46,Unknown,United Kingdom,2011-02-17,2011,2,17,3,10,0,14.76,633,998,1260,1705,27,58
544286,22914,BLUE COAT RACK PARIS FASHION,6,2011-02-17 12:29:00,4.95,13151.0,United Kingdom,2011-02-17,2011,2,17,3,12,0,29.700000000000003,637,1083,187,242,27,58
544304,22998,TRAVEL CARD WALLET KEEP CALM,2,2011-02-17 13:47:00,0.42,18125.0,United Kingdom,2011-02-17,2011,2,17,3,13,0,0.84,640,1149,1677,1664,27,58
544339,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-02-18 09:04:00,3.75,15228.0,United Kingdom,2011-02-18,2011,2,18,4,9,0,15.0,643,980,583,855,27,59
544400,22082,RIBBON REEL STRIPES DESIGN ,50,2011-02-18 12:31:00,1.65,14101.0,United Kingdom,2011-02-18,2011,2,18,4,12,0,82.5,650,538,1350,516,27,59
544355,21328,BALLOONS  WRITING SET ,12,2011-02-18 10:53:00,1.65,12714.0,France,2011-02-18,2011,2,18,4,10,0,19.799999999999997,644,242,140,120,9,59
544356,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-02-18 11:18:00,0.55,13904.0,United Kingdom,2011-02-18,2011,2,18,4,11,0,13.200000000000001,645,202,1071,458,27,59
544434,37495,FAIRY CAKE BIRTHDAY CANDLE SET,2,2011-02-18 16:12:00,7.46,Unknown,United Kingdom,2011-02-18,2011,2,18,4,16,0,14.92,654,1497,544,1705,27,59
544409,22955,36 FOIL STAR CAKE CASES ,6,2011-02-18 13:32:00,2.1,16265.0,United Kingdom,2011-02-18,2011,2,18,4,13,0,12.600000000000001,653,1113,36,1147,27,59
544368,85099B,JUMBO BAG RED RETROSPOT,2,2011-02-18 11:27:00,1.95,14057.0,United Kingdom,2011-02-18,2011,2,18,4,11,0,3.9,646,1751,832,498,27,59
544391,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-02-18 11:53:00,2.1,15755.0,United Kingdom,2011-02-18,2011,2,18,4,11,0,12.600000000000001,647,1739,616,996,27,59
544394,22192,BLUE DINER WALL CLOCK,2,2011-02-18 12:02:00,8.5,13932.0,United Kingdom,2011-02-18,2011,2,18,4,12,0,17.0,649,608,188,463,27,59
544434,84596E,SMALL LICORICE DES PINK BOWL,1,2011-02-18 16:12:00,2.46,Unknown,United Kingdom,2011-02-18,2011,2,18,4,16,0,2.46,654,1640,1580,1705,27,59
544434,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-02-18 16:12:00,10.79,Unknown,United Kingdom,2011-02-18,2011,2,18,4,16,0,10.79,654,573,136,1705,27,59
544434,15036,ASSORTED COLOURS SILK FAN,1,2011-02-18 16:12:00,1.63,Unknown,United Kingdom,2011-02-18,2011,2,18,4,16,0,1.63,654,6,111,1705,27,59
544434,22059,CERAMIC STRAWBERRY DESIGN MUG,2,2011-02-18 16:12:00,3.29,Unknown,United Kingdom,2011-02-18,2011,2,18,4,16,0,6.58,654,522,293,1705,27,59
544392,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-02-18 11:54:00,3.39,14680.0,United Kingdom,2011-02-18,2011,2,18,4,11,0,81.36,648,272,1514,689,27,59
544392,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,72,2011-02-18 11:54:00,3.75,14680.0,United Kingdom,2011-02-18,2011,2,18,4,11,0,179.0,648,1713,183,689,27,59
544408,22704,WRAP RED APPLES ,25,2011-02-18 13:29:00,0.42,16726.0,United Kingdom,2011-02-18,2011,2,18,4,13,0,10.5,652,944,1840,1272,27,59
544404,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-02-18 12:56:00,2.55,16401.0,United Kingdom,2011-02-18,2011,2,18,4,12,0,15.299999999999999,651,318,1621,1185,27,59
544450,22200,FRYING PAN PINK POLKADOT,3,2011-02-20 12:23:00,4.25,17811.0,United Kingdom,2011-02-20,2011,2,20,6,12,1,12.75,657,615,632,1590,27,60
544464,22436,12 COLOURED PARTY BALLOONS,10,2011-02-20 14:38:00,0.65,17323.0,United Kingdom,2011-02-20,2011,2,20,6,14,1,6.5,663,757,5,1439,27,60
544463,90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,1,2011-02-20 14:31:00,5.95,12988.0,United Kingdom,2011-02-20,2011,2,20,6,14,1,5.95,662,1802,1240,194,27,60
544454,22469,HEART OF WICKER SMALL,6,2011-02-20 13:13:00,1.65,13301.0,United Kingdom,2011-02-20,2011,2,20,6,13,1,9.899999999999999,658,779,760,289,27,60
544444,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-02-20 10:51:00,3.75,13246.0,United Kingdom,2011-02-20,2011,2,20,6,10,1,3.75,655,980,583,274,27,60
544454,22241,GARLAND WOODEN HAPPY EASTER,2,2011-02-20 13:13:00,1.25,13301.0,United Kingdom,2011-02-20,2011,2,20,6,13,1,2.5,658,633,643,289,27,60
544462,21174,POTTERING IN THE SHED METAL SIGN,6,2011-02-20 14:21:00,2.08,17050.0,United Kingdom,2011-02-20,2011,2,20,6,14,1,12.48,661,186,1224,1362,27,60
544454,85205B,PINK FELT EASTER RABBIT GARLAND,3,2011-02-20 13:13:00,2.55,13301.0,United Kingdom,2011-02-20,2011,2,20,6,13,1,7.6499999999999995,658,1794,1164,289,27,60
544460,22659,LUNCH BOX I LOVE LONDON,1,2011-02-20 14:01:00,1.95,16931.0,United Kingdom,2011-02-20,2011,2,20,6,14,1,1.95,660,912,923,1336,27,60
544463,90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,2011-02-20 14:31:00,8.5,12988.0,United Kingdom,2011-02-20,2011,2,20,6,14,1,17.0,662,1810,1007,194,27,60
544457,21735,TWO DOOR CURIO CABINET,2,2011-02-20 13:46:00,12.75,14667.0,United Kingdom,2011-02-20,2011,2,20,6,13,1,25.5,659,384,1702,685,27,60
544466,22227,HANGING HEART MIRROR DECORATION ,2,2011-02-20 15:43:00,0.65,14606.0,United Kingdom,2011-02-20,2011,2,20,6,15,1,1.3,665,627,735,673,27,60
544463,90143,SILVER BRACELET W PASTEL FLOWER,2,2011-02-20 14:31:00,7.5,12988.0,United Kingdom,2011-02-20,2011,2,20,6,14,1,15.0,662,1826,1546,194,27,60
544460,84199,GLOW IN DARK DOLPHINS,3,2011-02-20 14:01:00,0.21,16931.0,United Kingdom,2011-02-20,2011,2,20,6,14,1,0.63,660,1605,678,1336,27,60
544463,20694,FLORAL PINK MONSTER,1,2011-02-20 14:31:00,3.75,12988.0,United Kingdom,2011-02-20,2011,2,20,6,14,1,3.75,662,57,594,194,27,60
544465,17091J,VANILLA INCENSE IN TIN,6,2011-02-20 15:06:00,1.25,13168.0,United Kingdom,2011-02-20,2011,2,20,6,15,1,7.5,664,38,1707,248,27,60
544445,22451,SILK PURSE BABUSHKA RED,2,2011-02-20 10:56:00,3.35,16746.0,United Kingdom,2011-02-20,2011,2,20,6,10,1,6.7,656,768,1543,1279,27,60
544571,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2011-02-21 13:07:00,2.95,15146.0,United Kingdom,2011-02-21,2011,2,21,0,13,0,17.700000000000003,672,1022,1491,831,27,61
544571,21069,VINTAGE BILLBOARD TEA MUG,12,2011-02-21 13:07:00,1.25,15146.0,United Kingdom,2011-02-21,2011,2,21,0,13,0,15.0,672,144,1722,831,27,61
544598,21087,SET/6 POSIES PAPER CUPS,4,2011-02-21 18:10:00,0.83,Unknown,United Kingdom,2011-02-21,2011,2,21,0,18,0,3.32,677,150,1533,1705,27,61
544569,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2011-02-21 12:58:00,2.1,16980.0,United Kingdom,2011-02-21,2011,2,21,0,12,0,4.2,671,977,1220,1346,27,61
544597,22059,CERAMIC STRAWBERRY DESIGN MUG,2,2011-02-21 17:42:00,1.49,16014.0,United Kingdom,2011-02-21,2011,2,21,0,17,0,2.98,676,522,293,1076,27,61
C544577,M,Manual,-1,2011-02-21 14:02:00,21.95,12365.0,Cyprus,2011-02-21,2011,2,21,0,14,0,-7.960999999999998,3645,1855,1001,7,3,61
544591,22625,RED KITCHEN SCALES,2,2011-02-21 15:20:00,8.5,13044.0,United Kingdom,2011-02-21,2011,2,21,0,15,0,17.0,675,889,1268,211,27,61
544573,20719,WOODLAND CHARLOTTE BAG,10,2011-02-21 13:40:00,0.85,12621.0,Germany,2011-02-21,2011,2,21,0,13,0,8.5,673,68,1820,89,10,61
544470,37370,RETRO COFFEE MUGS ASSORTED,12,2011-02-21 08:38:00,1.25,12707.0,France,2011-02-21,2011,2,21,0,8,0,15.0,666,1486,1327,115,9,61
544474,85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,2011-02-21 09:52:00,0.29,12423.0,Belgium,2011-02-21,2011,2,21,0,9,0,6.959999999999999,667,1799,1624,26,1,61
544586,21682,LARGE MEDINA STAMPED METAL BOWL ,4,2011-02-21 15:04:00,4.95,17338.0,United Kingdom,2011-02-21,2011,2,21,0,15,0,19.8,674,362,873,1442,27,61
544477,21166,COOK WITH WINE METAL SIGN ,48,2011-02-21 10:07:00,1.53,16029.0,United Kingdom,2011-02-21,2011,2,21,0,10,0,73.44,668,181,394,1081,27,61
544569,22669,RED BABY BUNTING ,5,2011-02-21 12:58:00,2.95,16980.0,United Kingdom,2011-02-21,2011,2,21,0,12,0,14.75,671,921,1255,1346,27,61
544479,22292,HANGING CHICK  YELLOW DECORATION,100,2011-02-21 10:28:00,1.25,14646.0,Netherlands,2011-02-21,2011,2,21,0,10,0,179.0,669,663,729,679,18,61
544586,22272,FELTCRAFT DOLL MARIA,1,2011-02-21 15:04:00,2.95,17338.0,United Kingdom,2011-02-21,2011,2,21,0,15,0,2.95,674,653,574,1442,27,61
544599,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-02-21 18:15:00,2.46,Unknown,United Kingdom,2011-02-21,2011,2,21,0,18,0,2.46,678,928,613,1705,27,61
544484,22272,FELTCRAFT DOLL MARIA,6,2011-02-21 11:10:00,2.95,15321.0,United Kingdom,2011-02-21,2011,2,21,0,11,0,17.700000000000003,670,653,574,874,27,61
544675,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-22 15:59:00,1.25,16011.0,United Kingdom,2011-02-22,2011,2,22,1,15,0,15.0,687,995,382,1074,27,62
544681,23006,TRAVEL CARD WALLET FLOWER MEADOW,2,2011-02-22 16:28:00,0.83,Unknown,United Kingdom,2011-02-22,2011,2,22,1,16,0,1.66,689,1155,1675,1705,27,62
544681,22559,SEASIDE FLYING DISC,1,2011-02-22 16:28:00,2.46,Unknown,United Kingdom,2011-02-22,2011,2,22,1,16,0,2.46,689,839,1394,1705,27,62
544656,22980,PANTRY SCRUBBING BRUSH,12,2011-02-22 13:02:00,1.65,17442.0,United Kingdom,2011-02-22,2011,2,22,1,13,0,19.799999999999997,682,1134,1086,1476,27,62
544687,17084N,FAIRY DREAMS INCENSE ,25,2011-02-22 17:25:00,0.21,13184.0,United Kingdom,2011-02-22,2011,2,22,1,17,0,5.25,691,36,549,252,27,62
544634,22554,PLASTERS IN TIN WOODLAND ANIMALS,5,2011-02-22 11:02:00,1.65,17994.0,United Kingdom,2011-02-22,2011,2,22,1,11,0,8.25,680,834,1202,1633,27,62
544681,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2011-02-22 16:28:00,2.46,Unknown,United Kingdom,2011-02-22,2011,2,22,1,16,0,2.46,689,409,1737,1705,27,62
544660,22115,METAL SIGN EMPIRE TEA,6,2011-02-22 13:47:00,2.95,15078.0,United Kingdom,2011-02-22,2011,2,22,1,13,0,17.700000000000003,683,559,951,807,27,62
544678,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-02-22 16:15:00,5.95,13077.0,United Kingdom,2011-02-22,2011,2,22,1,16,0,11.9,688,1091,798,217,27,62
544664,85177,BASKET OF FLOWERS SEWING KIT,12,2011-02-22 14:55:00,0.85,16045.0,United Kingdom,2011-02-22,2011,2,22,1,14,0,10.2,686,1779,143,1087,27,62
544662,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,2011-02-22 14:10:00,2.55,12845.0,United Kingdom,2011-02-22,2011,2,22,1,14,0,2.55,685,375,658,159,27,62
544651,22267,EASTER DECORATION EGG BUNNY ,96,2011-02-22 12:51:00,1.06,13694.0,United Kingdom,2011-02-22,2011,2,22,1,12,0,101.76,681,649,497,394,27,62
544661,22896,PEG BAG APPLES DESIGN,6,2011-02-22 13:59:00,2.55,15303.0,United Kingdom,2011-02-22,2011,2,22,1,13,0,15.299999999999999,684,1070,1124,872,27,62
544685,22781,GUMBALL MAGAZINE RACK,2,2011-02-22 17:13:00,7.65,13285.0,United Kingdom,2011-02-22,2011,2,22,1,17,0,15.3,690,1003,715,285,27,62
544681,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-02-22 16:28:00,5.79,Unknown,United Kingdom,2011-02-22,2011,2,22,1,16,0,5.79,689,940,1366,1705,27,62
544664,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-02-22 14:55:00,1.95,16045.0,United Kingdom,2011-02-22,2011,2,22,1,14,0,15.6,686,1008,1645,1087,27,62
544601,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-02-22 09:00:00,2.95,16638.0,United Kingdom,2011-02-22,2011,2,22,1,9,0,17.700000000000003,679,1115,1410,1242,27,62
544808,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2011-02-23 15:11:00,1.25,14562.0,United Kingdom,2011-02-23,2011,2,23,2,15,0,1.25,702,163,1508,661,27,63
C544780,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-3,2011-02-23 12:05:00,6.95,16701.0,United Kingdom,2011-02-23,2011,2,23,2,12,0,-7.960999999999998,3646,307,1299,1261,27,63
544802,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-02-23 13:57:00,1.25,13149.0,United Kingdom,2011-02-23,2011,2,23,2,13,0,15.0,701,357,1786,241,27,63
544772,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-02-23 11:12:00,4.96,Unknown,United Kingdom,2011-02-23,2011,2,23,2,11,0,4.96,696,317,1563,1705,27,63
544771,20712,JUMBO BAG WOODLAND ANIMALS,6,2011-02-23 11:12:00,4.13,Unknown,United Kingdom,2011-02-23,2011,2,23,2,11,0,24.78,695,63,841,1705,27,63
544815,22087,PAPER BUNTING WHITE LACE,6,2011-02-23 16:37:00,2.95,17171.0,United Kingdom,2011-02-23,2011,2,23,2,16,0,17.700000000000003,704,542,1091,1395,27,63
544771,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,1,2011-02-23 11:12:00,5.79,Unknown,United Kingdom,2011-02-23,2011,2,23,2,11,0,5.79,695,328,1378,1705,27,63
544749,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-02-23 10:57:00,1.65,15373.0,United Kingdom,2011-02-23,2011,2,23,2,10,0,1.65,693,834,1202,886,27,63
544771,22470,HEART OF WICKER LARGE,1,2011-02-23 11:12:00,5.79,Unknown,United Kingdom,2011-02-23,2011,2,23,2,11,0,5.79,695,780,759,1705,27,63
544691,22084,PAPER CHAIN KIT EMPIRE,6,2011-02-23 09:09:00,2.95,13804.0,United Kingdom,2011-02-23,2011,2,23,2,9,0,17.700000000000003,692,540,1093,429,27,63
544776,22666,RECIPE BOX PANTRY YELLOW DESIGN,5,2011-02-23 11:39:00,6.63,Unknown,United Kingdom,2011-02-23,2011,2,23,2,11,0,33.15,697,918,1242,1705,27,63
544792,22843,BISCUIT TIN VINTAGE GREEN,12,2011-02-23 12:37:00,5.95,18172.0,United Kingdom,2011-02-23,2011,2,23,2,12,0,71.4,700,1042,166,1675,27,63
544777,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,2011-02-23 12:00:00,0.85,15311.0,United Kingdom,2011-02-23,2011,2,23,2,12,0,2.55,698,1671,1859,873,27,63
544778,20750,RED RETROSPOT MINI CASES,1,2011-02-23 12:03:00,7.95,14978.0,United Kingdom,2011-02-23,2011,2,23,2,12,0,7.95,699,77,1283,777,27,63
544812,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,5,2011-02-23 15:58:00,5.79,Unknown,United Kingdom,2011-02-23,2011,2,23,2,15,0,28.95,703,593,947,1705,27,63
544776,22652,TRAVEL SEWING KIT,4,2011-02-23 11:39:00,4.13,Unknown,United Kingdom,2011-02-23,2011,2,23,2,11,0,16.52,697,909,1686,1705,27,63
544766,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2011-02-23 11:09:00,4.96,Unknown,United Kingdom,2011-02-23,2011,2,23,2,11,0,4.96,694,516,1245,1705,27,63
544846,22501,PICNIC BASKET WICKER LARGE,1,2011-02-24 11:11:00,9.95,16719.0,United Kingdom,2011-02-24,2011,2,24,3,11,0,9.95,708,801,1135,1269,27,64
544892,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-02-24 12:00:00,4.95,14527.0,United Kingdom,2011-02-24,2011,2,24,3,12,0,9.9,710,805,946,647,27,64
544900,47566,PARTY BUNTING,4,2011-02-24 12:41:00,4.95,15121.0,United Kingdom,2011-02-24,2011,2,24,3,12,0,19.8,713,1515,1106,822,27,64
544887,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,3,2011-02-24 11:54:00,6.75,17364.0,United Kingdom,2011-02-24,2011,2,24,3,11,0,20.25,709,591,1139,1452,27,64
544837,22087,PAPER BUNTING WHITE LACE,1,2011-02-24 10:29:00,2.95,15910.0,United Kingdom,2011-02-24,2011,2,24,3,10,0,2.95,706,542,1091,1045,27,64
544924,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-02-24 17:18:00,2.55,13851.0,United Kingdom,2011-02-24,2011,2,24,3,17,0,15.299999999999999,716,1574,1811,441,27,64
544824,22384,LUNCH BAG PINK POLKADOT,10,2011-02-24 09:32:00,1.65,17139.0,United Kingdom,2011-02-24,2011,2,24,3,9,0,16.5,705,725,915,1387,27,64
544894,21175,GIN + TONIC DIET METAL SIGN,6,2011-02-24 12:09:00,2.55,15805.0,United Kingdom,2011-02-24,2011,2,24,3,12,0,15.299999999999999,712,187,648,1008,27,64
544893,22997,TRAVEL CARD WALLET UNION JACK,48,2011-02-24 12:01:00,0.42,17865.0,United Kingdom,2011-02-24,2011,2,24,3,12,0,20.16,711,1148,1684,1606,27,64
544887,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,2,2011-02-24 11:54:00,2.55,17364.0,United Kingdom,2011-02-24,2011,2,24,3,11,0,5.1,709,1818,1006,1452,27,64
544918,85014B,RED RETROSPOT UMBRELLA,3,2011-02-24 16:30:00,5.95,13081.0,United Kingdom,2011-02-24,2011,2,24,3,16,0,17.85,714,1718,1300,219,27,64
544839,21314,SMALL GLASS HEART TRINKET POT,8,2011-02-24 10:50:00,2.1,14841.0,United Kingdom,2011-02-24,2011,2,24,3,10,0,16.8,707,237,1577,741,27,64
544894,22859,EASTER TIN BUNNY BOUQUET,6,2011-02-24 12:09:00,1.65,15805.0,United Kingdom,2011-02-24,2011,2,24,3,12,0,9.899999999999999,712,1055,501,1008,27,64
544931,20977,36 PENCILS TUBE WOODLAND,16,2011-02-24 18:59:00,1.25,13501.0,Switzerland,2011-02-24,2011,2,24,3,18,0,20.0,717,111,39,347,25,64
544931,22570,FELTCRAFT CUSHION RABBIT,4,2011-02-24 18:59:00,3.75,13501.0,Switzerland,2011-02-24,2011,2,24,3,18,0,15.0,717,849,572,347,25,64
544900,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-02-24 12:41:00,0.95,15121.0,United Kingdom,2011-02-24,2011,2,24,3,12,0,11.399999999999999,713,1701,1559,822,27,64
544920,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,2011-02-24 16:31:00,12.75,13081.0,United Kingdom,2011-02-24,2011,2,24,3,16,0,25.5,715,632,258,219,27,64
544943,22968,ROSE COTTAGE KEEPSAKE BOX ,8,2011-02-25 10:39:00,8.5,15845.0,United Kingdom,2011-02-25,2011,2,25,4,10,0,68.0,721,1124,1361,1022,27,65
545014,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-02-25 13:15:00,0.85,18223.0,United Kingdom,2011-02-25,2011,2,25,4,13,0,8.5,725,70,1280,1688,27,65
544942,22027,TEA PARTY BIRTHDAY CARD,12,2011-02-25 10:29:00,0.42,15544.0,United Kingdom,2011-02-25,2011,2,25,4,10,0,5.04,720,509,1649,935,27,65
545034,22222,CAKE PLATE LOVEBIRD WHITE,3,2011-02-25 16:42:00,4.95,13493.0,Switzerland,2011-02-25,2011,2,25,4,16,0,14.850000000000001,730,624,257,342,25,65
544935,22905,CALENDAR IN SEASON DESIGN,6,2011-02-25 09:09:00,2.95,13870.0,United Kingdom,2011-02-25,2011,2,25,4,9,0,17.700000000000003,718,1076,263,446,27,65
545004,22861,EASTER TIN CHICKS IN GARDEN,12,2011-02-25 12:48:00,1.65,13753.0,United Kingdom,2011-02-25,2011,2,25,4,12,0,19.799999999999997,724,1057,502,413,27,65
545025,20713,JUMBO BAG OWLS,2,2011-02-25 14:40:00,4.13,Unknown,United Kingdom,2011-02-25,2011,2,25,4,14,0,8.26,728,64,828,1705,27,65
